"Probe_Set_ID"	"AT_number"	"Description"	"CO2_pvalue"	"Dev_pvalue"	"CO2byDev_pvalue"	"percentchangeco2_primordia"	"percentchangeco2_expanding"	"percentchangeco2_fullexpand"	"Kmeans_cluster"	"mapman_bin"
"259278_at"	"At3g01160"	"not assigned.unknown"	0.1324	9.999e-05	0.0351	8.40681313791776	-10.7193711032323	38.0279674124378	7	"35.2"
"259280_at"	"At3g01150"	"RNA.processing"	0.1234	0.0132	0.4913	-1.09392037502897	-14.9464280804836	-6.58444579973346	1	"27.1"
"259283_at"	"At3g11440"	"RNA.regulation of transcription.MYB domain transcription factor family"	0.4161	1e-04	0.2999	14.2260740060048	-7.74986638161412	8.7286996720959	4	"27.3.25"
"259284_at"	"At3g11450"	"cell.division"	0.7562	0.0039	0.1257	11.5140925593499	-10.7793237183186	-3.43413983684587	3	"31.2"
"259287_at"	"At3g11490"	"signalling.G-proteins"	0.0079	9.999e-05	0.0409	-4.4825016272297	-6.97630483692758	-30.1753363656147	5	"30.5"
"259288_at"	"At3g11500"	"RNA.processing"	0.7573	9.999e-05	0.8097	-0.185944025187356	-4.61708717095839	1.35440259346688	7	"27.1"
"259292_at"	"At3g11560"	"not assigned.unknown"	0.521	9.999e-05	0.0255	7.20276905501115	5.24340768543898	-18.453863731135	4	"35.2"
"259293_at"	"At3g11580"	"RNA.regulation of transcription.ABI3/VP1-related B3-domain-containing transcription factor family"	0.0238	0.0878	0.4858	11.6081474452146	25.8924783783474	47.1214802719896	5	"27.3.1"
"259295_at"	"At3g05340"	"not assigned.unknown"	0.5229	9.999e-05	0.47	-5.23934039173864	30.0499222879211	-0.245087563624216	4	"35.2"
"259296_at"	"At3g05350"	"protein.degradation"	0.2446	9.999e-05	0.0693	8.05879220095015	-8.16501014726544	-11.5685015553671	4	"29.5"
"259298_at"	"At3g05370"	"stress.biotic.PR-proteins"	0.6577	9.999e-05	0.1007	-12.0684475710619	23.3903156985066	-0.211140624697035	4	"20.1.7"
"259300_at"	"At3g05100"	"not assigned.unknown"	0.0899	0.0119	0.6181	-12.4693516085341	-4.33718377420543	-4.82923673997412	7	"35.2"
"259302_at"	"At3g05120"	"not assigned.unknown"	0.5568	9.999e-05	0.7727	-1.91062352390593	5.10135874955143	6.48864267040296	4	"35.2"
"259305_at"	"At3g05070"	"not assigned.unknown"	0.3248	2e-04	0.8245	4.85232823914311	0.282380261248176	4.57765300109082	7	"35.2"
"259306_at"	"At3g05290"	"transport.metabolite transporters at the mitochondrial membrane"	0.5432	9.999e-05	0.1465	-14.7352675516325	-0.887264778038191	7.95877400180168	3	"34.9"
"259307_at"	"At3g05230"	"protein.degradation"	0.6676	0.0027	0.8977	4.00412298910969	5.07736900780379	-1.18594979949503	7	"29.5"
"259308_at"	"At3g05180"	"misc.GDSL-motif lipase"	0.0118	9.999e-05	0.0746	0.220216548240413	-19.8651290662042	-36.1433877931955	5	"26.28"
"259309_at"	"At3g05050"	"protein.postranslational modification"	0.9917	0.006	0.051	15.7441171041058	-12.4340367883639	-1.20281492420306	1	"29.4"
"259310_s_at"	"At3g05165"	"transporter.sugars"	0.2731	9.999e-05	0.1577	0.645374611183227	-4.14270390134853	30.2228037095471	4	"34.2"
"259311_at"	"At3g05060"	"RNA.regulation of transcription.putative transcription regulator"	0.6332	9.999e-05	0.0327	0.220173832899712	-21.4406413343809	17.271955588427	7	"27.3.67"
"259312_at"	"At3g05200"	"protein.degradation.ubiquitin.E3.RING"	0.0894	9.999e-05	0.0845	-6.57700420657725	36.4219710738335	10.2475618513298	4	"29.5.11.4.2"
"259313_at"	"At3g05090"	"not assigned.no ontology"	0.0556	3e-04	0.3389	0.254155851524044	12.309584732036	16.2839816118344	3	"35.1"
"259315_at"	"At3g01200"	"not assigned.unknown"	0.1521	9.999e-05	0.9853	6.47949999543124	7.16042826363914	5.34145133112565	4	"35.2"
"259318_at"	"At3g01100"	"stress.abiotic.drought/salt"	0.0705	9.999e-05	0.1167	17.1436802699857	13.9941743383199	-4.3611477005899	4	"20.2.3"
"259321_at"	"At3g01040"	"misc.UDP glucosyl and glucoronyl transferases"	0.7751	0.0016	0.9908	1.91379114894912	0.46340470995267	2.12888186014324	4	"26.2"
"259322_at"	"At3g05270"	"not assigned.no ontology"	0.3279	9.999e-05	0.1805	-4.01227414002002	17.6531750287632	0.738861651517522	4	"35.1"
"259326_at"	"At3g16480"	"protein.targeting.mitochondria"	0.3605	9.999e-05	0.3543	4.09222315331392	-13.3584483973263	-3.4831194435239	7	"29.3.2"
"259327_at"	"At3g16460"	"hormone metabolism.jasmonate.induced-regulated-responsive-activated"	0.3893	9.999e-05	0.0034	-16.3504431022633	-4.93870449441194	48.7740099773041	7	"17.7.3"
"259330_at"	"At3g16270"	"not assigned.unknown"	0.3514	9.999e-05	0.1047	-1.64438237038777	17.6001384411685	-3.69521152931596	4	"35.2"
"259333_at"	"At3g03810"	"hormone metabolism.auxin.induced-regulated-responsive-activated"	0.6057	0.004	0.4725	7.65751689331089	-7.26984752493255	-9.35608732781346	4	"17.2.3"
"259334_at"	"At3g03790"	"cell.division"	0.6537	9.999e-05	0.0906	6.40738703710762	8.30274909987864	-20.1336640509798	4	"31.2"
"259335_s_at"	"At3g03930"	"protein.postranslational modification"	0.6746	0.002	0.3039	-0.892990557781103	4.29796069557591	-6.64809604935127	4	"29.4"
"259337_at"	"At3g03720"	"transport.amino acids"	0.8677	9.999e-05	0.8523	0.253916832326169	1.90173542353308	-4.52283732550331	4	"34.3"
"259339_at"	"At3g03900"	"S-assimilation.AKN"	0.2227	2e-04	0.1385	6.03051358065967	-6.15394322903991	-16.3150177529421	5	"14.15"
"259340_at"	"At3g03870"	"not assigned.unknown"	0.3785	9.999e-05	0.2148	-23.4614792383103	11.6272017079917	-6.41034388646288	4	"35.2"
"259341_at"	"At3g03740"	"not assigned.no ontology.speckle-type POZ protein-related"	0.0469	1e-04	0.2656	3.95141566236942	3.10477146801986	17.1527367824078	7	"35.1.16"
"259342_at"	"At3g03890"	"not assigned.unknown"	0.8007	9.999e-05	0.4296	6.47952894162767	-1.33359539356352	-8.27631786825881	4	"35.2"
"259343_s_at"	"At3g03780"	"amino acid metabolism.synthesis.aspartate family.methionine.methionine synthase"	0.1248	9.999e-05	0.2958	0.322066527967495	-12.9665349477088	-3.59745688523155	5	"13.1.3.4.3"
"259344_at"	"At3g03710"	"RNA.processing"	0.0242	9.999e-05	0.2518	-1.56148395222632	-22.0761267254282	-12.9198614702902	5	"27.1"
"259347_at"	"At3g03920"	"RNA.RNA binding"	0.5385	9.999e-05	0.0354	8.70068725841956	-16.2795177044492	21.1653170704085	7	"27.4"
"259348_at"	"At3g03770"	"signalling.receptor kinases.leucine rich repeat VI"	0.1199	9.999e-05	0.0803	4.1274727536207	-5.11079420273832	-17.0200574524223	4	"30.2.6"
"259349_at"	"At3g03860"	"redox.thioredoxin"	0.4503	9.999e-05	0.683	-5.2551212019673	2.24733706782878	-6.48959466233588	4	"21.1"
"259354_at"	"At3g05220"	"transport.metal"	0.996	0.002	0.6187	0.11851999606526	6.38944940121448	-6.04544202352368	5	"34.12"
"259356_at"	"At3g05250"	"protein.degradation.ubiquitin.E3.RING"	0.5404	9.999e-05	0.2604	-7.62993191126987	24.1435716242798	-0.480495082329541	2	"29.5.11.4.2"
"259358_at"	"At1g13250"	"misc.UDP glucosyl and glucoronyl transferases"	0.9565	9.999e-05	0.1552	-10.5071475607857	1.37424795733389	9.4483469485961	7	"26.2"
"259359_at"	"At1g13460"	"protein.postranslational modification"	0.1053	9.999e-05	0.902	11.3260876555516	7.04018353227947	14.7392064095611	4	"29.4"
"259361_at"	"At1g13440"	"glycolysis.cytosolic branch.glyceraldehyde 3-phosphate dehydrogenase (GAP-DH)"	0.2318	9.999e-05	0.2519	8.22352690206554	0.781448441492758	-0.447462278040042	4	"4.1.9"
"259362_s_at"	"At1g13350"	"protein.postranslational modification"	0.6621	0.0035	0.5894	3.40739697309929	-6.40781100120342	-1.81941976117571	4	"29.4"
"259363_at"	"At1g13270"	"protein.degradation.metalloprotease"	0.0974	9.999e-05	0.0713	5.40383578160633	-20.4775575852085	-5.88634762218045	5	"29.5.7"
"259364_at"	"At1g13260"	"RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family"	4e-04	5e-04	0.0815	15.3726161991659	76.3991934694517	111.719082339829	6	"27.3.3"
"259366_at"	"At1g13280"	"hormone metabolism.jasmonate.synthesis-degradation.allene oxidase cyclase"	0.1112	2e-04	0.9783	-7.06543011816905	-8.82562424399392	-9.29507427192175	7	"17.7.1.4"
"259367_at"	"At1g69070"	"not assigned.unknown"	0.084	9.999e-05	0.0391	8.95842860695918	-25.1948166487127	-8.49380022367342	7	"35.2"
"259371_at"	"At1g69080"	"stress.abiotic.unspecified"	0.2353	9.999e-05	0.7935	-12.5137272608107	-2.21988490739397	-15.7323726697707	7	"20.2.99"
"259375_at"	"At3g16370"	"misc.GDSL-motif lipase"	6e-04	9.999e-05	0.0461	-17.4472494958733	-1.24444436297043	-22.8176450048195	4	"26.28"
"259378_at"	"At3g16310"	"not assigned.no ontology"	0.9508	9.999e-05	0.717	3.89857906629367	-4.42313122466463	-0.0592100164990624	7	"35.1"
"259379_at"	"At3g16350"	"RNA.regulation of transcription.MYB-related transcription factor family"	0.8409	9.999e-05	0.1273	22.5361867860513	2.34013031775371	-24.9049408785329	4	"27.3.26"
"259380_at"	"At3g16340"	"transport.ABC transporters and multidrug resistance systems"	0.5837	6e-04	0.3345	1.55215352309047	4.6512549374079	-15.1169882392528	4	"34.16"
"259381_s_at"	"At3g16390"	"misc.myrosinases-lectin-jacalin"	0.6894	9.999e-05	0.136	-14.4318421115669	7.01536697348091	18.5287905553752	7	"26.16"
"259383_at"	"At3g16470"	"hormone metabolism.jasmonate.induced-regulated-responsive-activated"	0.9318	9.999e-05	0.7948	-9.63974423105831	6.26949023778186	7.44795698435105	7	"17.7.3"
"259392_at"	"At1g06380"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L1"	0.6406	9.999e-05	0.7933	6.28150455285752	4.41594720274114	-2.39959939909864	7	"29.2.1.2.2.1"
"259395_at"	"At1g06400"	"signalling.G-proteins"	0.0091	9.999e-05	0.0512	-0.337884814075337	11.4010309937904	26.2518328579263	3	"30.5"
"259396_at"	"At1g06390"	"protein.postranslational modification"	0.7412	9.999e-05	0.7679	1.8271992065982	-0.708243466708831	-5.3112751480607	4	"29.4"
"259398_at"	"At1g17700"	"cell.vesicle transport"	0.0815	7e-04	0.3865	-19.1067471131517	-0.191209447398342	-31.9138771019959	4	"31.4"
"259401_at"	"At1g17760"	"RNA.processing"	0.9823	9.999e-05	0.1294	1.05420031219281	-12.7897953855987	13.1007186027225	7	"27.1"
"259402_at"	"At1g17730"	"RNA.regulation of transcription.SNF7"	0.8085	0.001	0.138	-9.33339884576795	2.08599888410535	11.4480695542687	3	"27.3.71"
"259403_at"	"At1g17745"	"amino acid metabolism.synthesis.serine-glycine-cysteine group.serine.phosphoglycerate dehydrogenase"	0.0361	0.0452	0.0222	-14.2579028610713	35.9307507408149	49.9362944223893	6	"13.1.5.1.1"
"259404_at"	"At1g17720"	"protein.postranslational modification"	0.0349	4e-04	0.8878	-10.0212842089351	-6.32328850200242	-7.18329869940181	7	"29.4"
"259406_at"	"At1g17690"	"not assigned.unknown"	0.0054	9.999e-05	0.0026	5.38600812979239	-31.0768556636895	-7.05762717107197	7	"35.2"
"259407_at"	"At1g13320"	"protein.postranslational modification"	0.9785	9.999e-05	0.6676	2.55351357008792	0.0112880293365331	-2.31647605617548	7	"29.4"
"259412_at"	"At1g13450"	"RNA.regulation of transcription.Trihelix, Triple-Helix transcription factor family"	0.6346	9.999e-05	0.6761	2.27618498475134	7.42653005798806	-2.84367815629569	4	"27.3.30"
"259414_at"	"At1g02420"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	0.7549	8e-04	0.1715	1.99947193723597	-20.3879771493167	36.6799825970019	7	"35.1.5"
"259415_at"	"At1g02330"	"not assigned.no ontology"	0.5124	9.999e-05	0.0248	2.38010770078646	-9.09266029340147	3.55627238140102	7	"35.1"
"259416_at"	"At1g02305"	"protein.degradation.cysteine protease"	0.8628	9.999e-05	0.4866	-4.70845852559287	7.98567828622058	-5.18298688125117	4	"29.5.3"
"259420_at"	"At1g13900"	"misc.acid and other phosphatases"	0.6504	9.999e-05	0.0061	-15.5399961899775	16.5432305858809	6.81345524419674	4	"26.13"
"259421_at"	"At1g13910"	"not assigned.no ontology"	0.4375	0.0086	0.7359	-0.993083880120597	-2.72632761132533	-12.4466512729496	7	"35.1"
"259422_at"	"At1g13810"	"not assigned.unknown"	0.3921	9.999e-05	0.2919	5.24333640785462	-7.22828666350261	23.2960939858911	7	"35.2"
"259423_at"	"At1g13880"	"RNA.regulation of transcription.MYB domain transcription factor family"	0.11	2e-04	0.7329	5.1719401790234	9.08783922066228	2.38828500488284	4	"27.3.25"
"259426_at"	"At1g01470"	"development.late embryogenesis abundant"	0.3863	9.999e-05	0.0149	-20.0187425563505	23.5290276895096	18.9508142561941	4	"33.2"
"259430_at"	"At1g01610"	"lipid metabolism.Phospholipid synthesis"	0.025	9.999e-05	0.2247	-15.8676364974589	0.98633376412682	-16.6823163138232	7	"11.3"
"259431_at"	"At1g01620"	"transport.Major Intrinsic Proteins.PIP"	9e-04	9.999e-05	0.0013	2.44943328854264	-11.541053253115	-32.8179356863829	1	"34.19.1"
"259434_at"	"At1g01490"	"DNA.repair"	3e-04	9.999e-05	0.2479	9.73570091422911	25.3258482442386	12.262019746199	4	"28.2"
"259436_at"	"At1g01500"	"not assigned.unknown"	0.1365	9.999e-05	0.8405	7.20273960726516	8.57196854753272	16.5993110872933	4	"35.2"
"259437_at"	"At1g01540"	"protein.postranslational modification.kinase.receptor like cytoplasmatic kinase V"	0.37	9.999e-05	0.0326	0.542936668842994	4.72233644519756	-11.1485166071658	4	"29.4.1.55"
"259438_at"	"At1g01510"	"RNA.regulation of transcription.Orphan family"	0.3855	9.999e-05	0.3255	4.5156666445582	-9.86883207818366	-4.31260355083157	7	"27.3.34"
"259440_at"	"At1g01550"	"development.unspecified"	0.3444	9.999e-05	0.0884	-4.51474488366142	1.9248599536611	11.6180216900793	4	"33.99"
"259441_at"	"At1g02300"	"protein.degradation.cysteine protease"	0.9334	8e-04	0.7355	-4.95061008167382	8.10708159511861	-4.44180127426681	4	"29.5.3"
"259450_at"	"At1g13870"	"RNA.regulation of transcription"	0.0961	9.999e-05	0.0405	1.48315858725351	-19.5028560749911	0.824023725658611	7	"27.3"
"259460_at"	"At1g44000"	"not assigned.unknown"	0.3596	9.999e-05	0.3374	4.05691566198842	-3.44780264117615	-17.9416488085946	4	"35.2"
"259463_at"	"At1g18950"	"protein.aa activation"	0.7863	9.999e-05	0.3213	-12.4838528315273	13.9949831194763	-5.26281651771992	7	"29.1"
"259466_at"	"At1g19050"	"RNA.regulation of transcription.ARR"	0.8076	0.011	0.0168	-12.1130292477455	-9.64489630290841	21.6378448883779	5	"27.3.5"
"259468_at"	"At1g19080"	"DNA.synthesis/chromatin structure"	0.1521	9.999e-05	0.8751	-4.27202881008232	-10.4769972112287	-7.69990777261042	7	"28.1"
"259469_at"	"At1g19100"	"not assigned.no ontology"	0.0879	9.999e-05	0.5708	-2.37457219419385	-16.4871141443639	-16.6682096112221	7	"35.1"
"259470_at"	"At1g19110"	"stress.biotic.PR-proteins.proteinase inhibitors.trypsin inhibitor"	0.1239	9.999e-05	0.2564	-5.25512653019523	1.9709119434412	-7.65334862889075	4	"20.1.7.6.1"
"259474_at"	"At1g19130"	"not assigned.unknown"	0.0013	9.999e-05	0.0014	-4.33684062896844	12.9193863947611	27.9293466475284	4	"35.2"
"259475_at"	"At1g19140"	"not assigned.unknown"	0.4382	9.999e-05	0.5694	0.747371990505256	-9.05178751560124	-0.767043993171046	7	"35.2"
"259476_at"	"At1g19000"	"RNA.regulation of transcription.MYB-related transcription factor family"	0.0563	9.999e-05	0.052	-2.58892283509383	1.14590449013076	-17.5519646463662	4	"27.3.26"
"259477_at"	"At1g19120"	"RNA.processing"	0.171	9.999e-05	0.1737	-2.85227024758707	-9.84855442607501	2.31947467704924	7	"27.1"
"259480_at"	"At1g19010"	"not assigned.unknown"	0.4525	0.0227	0.808	6.87700215201794	5.9826027043321	-0.615672400471712	5	"35.2"
"259484_at"	"At1g12580"	"signalling.calcium"	0.3657	9.999e-05	0.7861	-6.84529665048622	0.509381560578174	-8.0118502581038	4	"30.3"
"259485_at"	"At1g15700"	"PS.lightreaction.ATP synthase.gamma chain"	0.869	9.999e-05	0.0769	6.01210529673619	14.6907837292626	-20.3767362846008	7	"1.1.4.4"
"259486_at"	"At1g15710"	"amino acid metabolism.synthesis.aromatic aa.tyrosine.prephenate dehydrogenase"	0.7636	0.001	0.0509	16.4315839943164	-17.5170495374809	-0.649422955702326	5	"13.1.6.4.2"
"259488_at"	"At1g15780"	"not assigned.unknown"	0.2002	0.0042	0.0369	-12.4541815267121	24.5928675678116	13.0624632125409	6	"35.2"
"259491_at"	"At1g15820"	"PS.lightreaction.photosystem II.LHC-II"	0.293	9.999e-05	0.6472	0.288078972151091	-13.8651922801801	-6.07730111076572	4	"1.1.1.1"
"259498_at"	"At1g15880"	"cell.vesicle transport"	0.9467	9.999e-05	0.8213	0.611043157775117	3.68777509143884	-3.27062815601331	4	"31.4"
"259499_at"	"At1g15730"	"cell.organisation"	0.3393	9.999e-05	0.0102	10.1450004391533	-16.5812286276848	-0.850935037173013	4	"31.1"
"259500_at"	"At1g15740"	"not assigned.no ontology"	0.5336	9.999e-05	0.1462	-7.58309116057083	22.8342739343289	-1.91899486145637	4	"35.1"
"259501_at"	"At1g15750"	"development.unspecified"	0.3389	9.999e-05	0.853	5.33253923422648	0.645112251621149	6.34442617695133	5	"33.99"
"259502_at"	"At1g15670"	"protein.degradation.ubiquitin.E3.SCF.FBOX"	0.0256	0.0557	0.2643	3.49532266842813	72.0364877221937	36.3111775218129	6	"29.5.11.4.3.2"
"259504_at"	"At1g15690"	"transport.H+ transporting pyrophosphatase"	0.1238	9.999e-05	0.3641	-2.68767189373296	-0.439068704320831	-8.74078676893877	4	"34.30"
"259505_at"	"At1g15810"	"protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.30S subunit.S15"	0.9283	9.999e-05	0.6912	4.97661334214065	-4.40167546351911	0.824028029241732	7	"29.2.1.1.3.1.15"
"259506_at"	"At1g43900"	"protein.postranslational modification"	0.2893	9.999e-05	0.2314	-1.19430973758288	-6.02695456237283	1.6636558918144	7	"29.4"
"259507_at"	"At1g43910"	"protein.degradation.AAA type"	1e-04	9.999e-05	0.2477	47.0337426532326	153.838851456057	141.716552808883	4	"29.5.9"
"259511_at"	"At1g12520"	"redox.dismutases and catalases"	0.0099	1e-04	0.0525	-20.2890755007476	4.32175679292917	-33.9897995403448	4	"21.6"
"259512_at"	"At1g12360"	"cell.vesicle transport"	0.055	0.0014	0.0749	-6.54501640666653	32.9579363540253	15.3431915206389	6	"31.4"
"259513_at"	"At1g12430"	"cell.organisation"	0.6145	9.999e-05	0.5417	4.42735228569875	-3.49133343685078	-7.88748542876375	7	"31.1"
"259515_at"	"At1g20430"	"not assigned.unknown"	0.2997	9.999e-05	0.427	-1.92731100199494	4.36847899481756	9.89367081606613	7	"35.2"
"259516_at"	"At1g20450"	"stress.abiotic.unspecified"	0.0024	9.999e-05	9.999e-05	-19.3527582151597	17.4407984755451	116.978759322869	3	"20.2.99"
"259517_at"	"At1g20630"	"redox.dismutases and catalases"	0.1603	9.999e-05	0.5554	-0.0168978151027376	-5.58063256656791	-6.99468475266179	4	"21.6"
"259518_at"	"At1g20510"	"secondary metabolism.phenylpropanoids"	0.0377	9.999e-05	0.3906	3.16247776438859	37.1319628689245	36.0802691193342	4	"16.2"
"259519_at"	"At1g12270"	"stress"	0.7034	9.999e-05	0.0207	5.2969058618467	-15.0233936356746	7.6479326926578	7	"20"
"259520_at"	"At1g12320"	"not assigned.unknown"	0.3802	9.999e-05	0.1194	-12.3806956241641	14.5611645738859	18.2089170050786	4	"35.2"
"259521_at"	"At1g12410"	"protein.degradation.serine protease"	0.2096	0.0032	0.0771	8.51691746150002	-9.60408468510177	-13.3462040866416	5	"29.5.5"
"259523_at"	"At1g12500"	"transport.metabolite transporters at the envelope membrane"	0.0704	0.0139	0.4671	-1.14408263683808	-15.8439389962935	-12.8166996788717	4	"34.8"
"259524_at"	"At1g12550"	"PS.photorespiration.hydroxypyruvate reductase"	0.4086	9.999e-05	0.3489	16.3529300028493	-10.4970209548347	17.9291491834738	4	"1.2.6"
"259528_at"	"At1g12330"	"not assigned.unknown"	0.0388	9.999e-05	0.3103	-14.2724396022738	0.260244331302122	-11.8525498309879	7	"35.2"
"259529_at"	"At1g12400"	"not assigned.unknown"	0.5036	9.999e-05	0.3476	-3.42570718325637	0.553972167295203	13.7535973596812	4	"35.2"
"259530_at"	"At1g12450"	"not assigned.unknown"	0.3867	9.999e-05	0.6148	-8.36173596909792	3.01129705151644	-7.38735424300781	4	"35.2"
"259531_at"	"At1g12460"	"signalling.receptor kinases.leucine rich repeat VII"	0.1319	7e-04	0.1397	4.65787482188674	-8.16474301801336	-29.3907139647865	5	"30.2.7"
"259533_at"	"At1g12530"	"not assigned.unknown"	0.6311	9.999e-05	0.7966	1.27724695836977	-7.6245624356937	-1.3700073769628	7	"35.2"
"259535_at"	"At1g12280"	"stress.biotic.PR-proteins"	0.4764	9.999e-05	0.0718	-11.7853416022601	16.9902982161467	-13.6977895722938	4	"20.1.7"
"259537_at"	"At1g12370"	"DNA.repair"	0.3462	9.999e-05	0.7696	0.271306492959927	-11.4414544852835	-11.0365597956616	7	"28.2"
"259538_at"	"At1g12310"	"protein.postranslational modification"	0.8656	9.999e-05	0.2422	-2.15940759997632	-6.49223973785925	7.46613842292439	7	"29.4"
"259540_at"	"At1g20640"	"development.unspecified"	0.7576	0.0464	0.5451	4.72828605461958	2.24795771263815	-13.1407675421663	5	"33.99"
"259542_at"	"At1g20575"	"protein.glycosylation"	0.3482	9.999e-05	0.3489	-9.92984910698842	-0.371604261489461	0.738907446188634	7	"29.7"
"259543_at"	"At1g20580"	"RNA.processing"	0.2779	9.999e-05	0.1409	5.43953008255941	-11.7005840104208	-4.16669405108798	7	"27.1"
"259544_at"	"At1g20620"	"redox.dismutases and catalases"	0.7004	9.999e-05	0.0696	-12.7945608261823	1.51175848770111	20.5722423748317	4	"21.6"
"259545_at"	"At1g20560"	"lipid metabolism.FA synthesis and FA elongation.acyl coa ligase"	0.641	3e-04	0.6965	-7.61376086165741	-0.685795709515181	1.59506911819182	7	"11.1.8"
"259551_at"	"At1g21190"	"RNA.processing"	0.024	9.999e-05	0.0172	-5.7988013790202	12.487100777219	26.7222312170467	7	"27.1"
"259560_at"	"At1g21270"	"signalling.receptor kinases.wall associated kinase"	0.0078	9.999e-05	0.0235	-7.42670778829451	39.2837431301063	38.8248078471297	4	"30.2.25"
"259561_at"	"At1g21250"	"signalling.receptor kinases.wall associated kinase"	0.0027	9.999e-05	0.2018	13.3786021482527	89.137295308892	88.8014800115039	4	"30.2.25"
