"Probe_Set_ID"	"Transcript_ID_Array_Design_"	"Variance_Residual"	"SumVariance"	"SampleVariance"	"RSquare"	"F_T3_co2"	"F_T3_dev"	"F_T3_co2_dev"	"PrF_T3_co2"	"PrF_T3_dev"	"PrF_T3_co2_dev"	"Lsmean_co2_A"	"Lsmean_co2_E"	"Lsmean_dev_expanding"	"Lsmean_dev_fullexpand"	"Lsmean_dev_primordia"	"LinearLsmean_A_expanding"	"linearLsmean_A_fullexpand"	"linearLsmean_A_primordia"	"linearLsmean_E_expanding"	"linearLsmean_E_fullexpand"	"linearLsmean_E_primordia"	"percentage_A_PvX"	"percentage_A_PvE"	"percentage_A_EvX"	"percentage_E_PvX"	"percentage_E_PvE"	"percentage_E_EvX"	"neglog10pvalue_A_expanding_E_expanding"	"neglog10pvalue_A_fullexpand_E_fullexpand"	"neglog10pvalue_A_primordia_E_primordia"	"Cluster"	"Lsmean_A_expanding"	"Lsmean_A_fullexpand"	"Lsmean_A_primordia"	"Lsmean_E_expanding"	"Lsmean_E_fullexpand"	"Lsmean_E_primordia"	"BINCODE"	"NAME"	"BINCODE2"	"NAME2"	"BINCODE3"	"NAME3"	"percentchangeco2_primordia"	"percentchangeco2_expanding"	"percentchangeco2_fullexpand"
"258789_at"	"At3g04605"	0.054247	0.054247	0.119134	0.653073	0.85954	10.386	3.81721	0.3676	0.0013	0.0441	-1.09843	-1.00551	-1.15633	-1.25226	-0.74731	0.50034	0.384088	0.530061	0.402305	0.458814	0.669493	-5.60712	-27.5388	-23.2345	-39.909	-31.4685	14.04633	0.92986	0.857101	1.239677	7	-0.99902	-1.38049	-0.91577	-1.31364	-1.12402	-0.57886	"28.99"	"DNA.unspecified"	NA	NA	NA	NA	26.3048969835547	-19.5936763001159	19.4554372956198
"258794_at"	"At3g04710"	0.029964	0.029964	0.890231	0.974355	0.12568	288.748	14.7298	0.7276	9.999e-05	2e-04	-1.31254	-1.28613	-1.86401	-1.95819	-0.07581	0.32399	0.213866	0.941851	0.232927	0.309678	0.955819	-65.6007	-77.293	-33.9898	-75.6306	-67.6008	32.95057	2.407523	3.316233	0.06328	7	-1.62598	-2.22522	-0.08643	-2.10205	-1.69116	-0.06519	"31.1"	"cell.organisation"	NA	NA	NA	NA	1.48303712582988	-28.1067316892497	44.8000149626402
"258796_at"	"At3g04630"	0.035458	0.035458	1.35261	0.980027	3.9708	386.878	4.12783	0.0636	9.999e-05	0.0358	0.150241	-0.01123	0.013753	-1.21136	1.406128	1.154831	0.471366	2.510762	0.882593	0.395665	2.797486	-54.0047	-81.2262	-59.1831	-68.4505	-85.8564	-55.1702	1.64557	1.118896	0.587561	7	0.207682	-1.08508	1.328125	-0.18018	-1.33765	1.484131	"33.99"	"development.unspecified"	"31.1"	"cell.organisation"	NA	NA	11.4198000447673	-23.5738389426678	-16.0599194680991
"258811_at"	"At3g03990"	0.016477	0.016477	0.501702	0.974977	6.37504	305.347	3.29146	0.0225	9.999e-05	0.0635	1.70954	1.849013	2.081787	2.384827	0.871216	3.973912	4.741156	1.856805	4.509645	5.753397	1.802012	114.0189	155.3395	19.30703	150.2561	219.2762	27.57981	0.996089	2.140353	0.193516	4	1.99056	2.245239	0.892822	2.173014	2.524414	0.849609	"35.1"	"not assigned.no ontology"	NA	NA	NA	NA	-2.95092914980303	13.4812497106126	21.350088459439
"258812_at"	"At3g03950"	0.012724	0.012724	0.135115	0.928248	0.58655	98.5679	4.86092	0.4549	9.999e-05	0.0224	0.552911	0.515734	0.408936	0.21344	0.980591	1.449753	1.149535	1.894576	1.215933	1.16945	2.05524	-23.4788	-39.325	-20.7082	-40.8374	-43.0991	-3.82286	1.851134	0.119152	0.794928	7	0.535807	0.20105	0.921875	0.282064	0.22583	1.039307	"30.3"	"signalling.calcium"	NA	NA	NA	NA	8.48020876438844	-16.1282646078332	1.7324396386365
"258814_at"	"At3g03980"	0.013328	0.013328	0.027734	0.633844	4.21157	4.76536	7.68581	0.0569	0.0238	0.0046	0.568292	0.466336	0.594482	0.413269	0.544189	1.685972	1.399808	1.381336	1.352271	1.266906	1.539342	22.05378	1.337279	-16.9733	-12.1527	-17.6983	-6.31273	2.414164	1.013286	1.132668	1	0.753581	0.485229	0.466064	0.435384	0.341309	0.622314	"26.22"	"misc.short chain dehydrogenase/reductase (SDR)"	NA	NA	NA	NA	11.438636218849	-19.7927960843952	-9.49430207571323
"258816_at"	"At3g03960"	0.01481	0.01481	0.652669	0.982711	3.39751	449.745	3.84407	0.0839	9.999e-05	0.0433	1.430244	1.333713	1.108643	0.631653	2.40564	2.391868	1.577982	5.185604	1.94416	1.521216	5.414274	-53.8748	-69.5699	-34.0272	-64.092	-71.9036	-21.7546	2.079788	0.261459	0.318902	7	1.258138	0.658081	2.374512	0.959147	0.605225	2.436768	"29.6"	"protein.folding"	NA	NA	NA	NA	4.40970810729088	-18.717922560944	-3.59737943778827
"258818_at"	"At3g04580"	0.018024	0.018024	0.064877	0.78833	0.68719	23.5832	5.82755	0.4193	9.999e-05	0.0126	-0.78357	-0.73568	-1.02563	-0.72516	-0.52808	0.487303	0.547333	0.735048	0.495117	0.668588	0.654262	-33.7046	-25.5378	12.31884	-24.3244	2.189715	35.03655	0.077373	2.108907	1.018249	7	-1.03711	-0.86951	-0.44409	-1.01416	-0.58081	-0.61206	"17.5.2"	"hormone metabolism.ethylene.signal transduction"	NA	NA	NA	NA	-10.9905747651854	1.60351978132702	22.153789375024
"258822_s_at"	"At3g07260"	0.047301	0.047301	0.068118	0.470936	0.59374	2.08836	4.96961	0.4522	0.1564	0.021	-1.13218	-1.06006	-1.2325	-0.99738	-1.05847	0.357484	0.537423	0.49428	0.506642	0.466879	0.466407	-27.6758	8.728489	50.3349	8.626794	0.101251	-7.84847	1.921062	0.6874	0.226513	2	-1.48405	-0.89587	-1.0166	-0.98096	-1.09888	-1.10034	"27.3.48"	"RNA.regulation of transcription.FHA transcription factor"	NA	NA	NA	NA	-5.63911143481427	41.7243848675745	-13.1263455415939
"258830_at"	"At3g07090"	0.033299	0.033299	0.154417	0.8357	3.82626	33.4502	4.99192	0.0681	9.999e-05	0.0207	0.483493	0.637099	0.371989	0.311707	0.997192	1.281713	1.048257	2.034133	1.306679	1.469596	1.958801	-36.9897	-48.4666	-18.2143	-33.2919	-24.9747	12.46803	0.068458	2.782762	0.16833	7	0.358073	0.067993	1.024414	0.385905	0.55542	0.969971	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	-3.70339599229746	1.94786196285751	40.1942462583126
"258831_at"	"At3g07080"	0.016038	0.016038	0.092306	0.867621	0.53212	45.3391	6.99839	0.4763	9.999e-05	0.0066	-0.77001	-0.80976	-0.7286	-0.52289	-1.11816	0.65091	0.731014	0.423804	0.559523	0.662618	0.500763	53.58741	72.48848	12.30639	11.73414	32.32173	18.42552	1.293468	0.875932	1.791603	4	-0.61947	-0.45203	-1.23853	-0.83773	-0.59375	-0.9978	"35.1"	"not assigned.no ontology"	NA	NA	NA	NA	18.1591018489679	-14.0398826258623	-9.3563187572331
"258837_at"	"At3g07110"	0.006352	0.006352	0.429957	0.988743	5.8363	683.209	18.1687	0.028	9.999e-05	9.999e-05	4.091838	4.008979	4.014079	3.332581	4.804565	18.48148	9.749161	27.51654	14.12472	10.40989	28.38199	-32.835	-64.5698	-47.249	-50.2335	-63.3222	-26.3002	4.699501	0.948307	0.357024	7	4.208008	3.285278	4.782227	3.82015	3.379883	4.826904	"29.2.1.2.2.513"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L13A"	NA	NA	NA	NA	3.14519921472685	-23.5736531922768	6.77729088687734
"258857_at"	"At3g02110"	0.040943	0.040943	1.203246	0.974075	16.012	288.89	3.28194	0.001	9.999e-05	0.0639	0.815253	0.466824	0.766683	-0.63373	1.790161	1.880945	0.802593	3.60891	1.538909	0.517561	3.314428	-47.8805	-77.7608	-57.3304	-53.5694	-84.3846	-66.3683	1.005205	3.370814	0.394257	7	0.911458	-0.31726	1.851563	0.621908	-0.9502	1.72876	"29.5.5"	"protein.degradation.serine protease"	NA	NA	NA	NA	-8.15985990229737	-18.184263761035	-35.513890602086
"258858_at"	"At3g02080"	0.005761	0.005761	0.342135	0.987171	6.02117	608.338	5.1924	0.026	9.999e-05	0.0183	3.988647	3.908502	3.818441	3.35968	4.667603	15.31128	10.28817	25.39555	12.99926	10.24214	25.43426	-39.7088	-59.4883	-32.8066	-48.8907	-59.7309	-21.2099	2.813303	0.043088	0.014192	7	3.936523	3.362915	4.666504	3.700358	3.356445	4.668701	"29.2.1.2.1.19"	"protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S19"	NA	NA	NA	NA	0.152428279757667	-15.1001092005371	-0.447407070450819
"258859_at"	"At3g02120"	0.056953	0.056953	2.649341	0.983621	9.35841	471.727	5.1879	0.0075	9.999e-05	0.0183	-0.86622	-1.18039	-1.34611	-2.67694	0.953125	0.518732	0.163829	1.942626	0.298276	0.149256	1.92952	-73.2974	-91.5666	-68.4174	-84.5414	-92.2646	-49.9605	3.074852	0.359088	0.020193	7	-0.94694	-2.60974	0.958008	-1.74528	-2.74414	0.948242	"35.1.41"	"not assigned.no ontology.hydroxyproline rich proteins"	NA	NA	NA	NA	-0.67465379337042	-42.4990168333552	-8.89525053561946
"258884_at"	"At3g10050"	0.044914	0.044914	0.28428	0.879624	6.88164	52.626	2.76545	0.0184	9.999e-05	0.093	0.742852	0.503608	0.765869	0.019958	1.083862	1.959354	1.150703	2.078675	1.475661	0.893414	2.161542	-5.74023	-44.6425	-41.2713	-31.7311	-58.6678	-39.4567	1.507514	1.570341	0.147757	5	0.970378	0.202515	1.055664	0.561361	-0.1626	1.112061	"13.1.4.5.1"	"amino acid metabolism.synthesis.branched chain group.isoleucine specific.threonine ammonia-lyase"	NA	NA	NA	NA	3.98652988081349	-24.6863507053856	-22.3592881916533
"258885_at"	"At3g10030"	0.029075	0.029075	0.037246	0.405242	3.11941	0.34115	4.14258	0.0964	0.716	0.0355	-0.85196	-0.98155	-0.93856	-0.87506	-0.93665	0.608311	0.540067	0.51765	0.447516	0.550445	0.527287	17.51378	4.330429	-11.2186	-15.1286	4.391916	23.00014	2.236213	0.084764	0.081912	1	-0.71712	-0.88879	-0.94995	-1.15999	-0.86133	-0.92334	"23.4.3"	"nucleotide metabolism.phosphotransfer and pyrophosphatases.uridylate kinase"	NA	NA	NA	NA	1.86168260407609	-26.4330252124325	1.92161342944487
"258894_at"	"At3g05650"	0.034586	0.034586	0.70241	0.962485	29.4695	189.753	0.38614	9.999e-05	9.999e-05	0.6858	-1.42132	-0.98687	-0.66349	-0.67377	-2.27502	0.546116	0.553015	0.172346	0.729884	0.710585	0.247684	216.872	220.8747	1.263201	194.6843	186.8924	-2.64412	1.851854	1.8471	2.966755	4	-0.87272	-0.85461	-2.53662	-0.45426	-0.49292	-2.01343	"20.1.7"	"stress.biotic.PR-proteins"	NA	NA	NA	NA	43.7132280412658	33.6499937742164	28.4928980226576
"258913_at"	"At3g06450"	0.012118	0.012118	0.057303	0.838882	3.1666	36.3768	3.7457	0.0942	9.999e-05	0.0463	0.480238	0.564535	0.367269	0.399109	0.800781	1.242418	1.221123	1.78925	1.339214	1.42406	1.696083	-30.5621	-31.7523	-1.71406	-21.0408	-16.0383	6.335476	0.609037	1.93582	0.47318	7	0.313151	0.288208	0.839355	0.421387	0.51001	0.762207	"34.18"	"transport.unspecified anions"	NA	NA	NA	NA	-5.20704205672768	7.79093670568198	16.6188827824879
"258915_at"	"At3g10640"	0.018965	0.018965	0.077286	0.81304	16.8342	23.6784	2.35511	8e-04	9.999e-05	0.1269	-0.75145	-0.5083	-0.60588	-0.4057	-0.87805	0.609957	0.655978	0.523819	0.707823	0.868664	0.565171	16.4443	25.22998	7.544966	25.2404	53.69924	22.72337	1.128841	3.132662	0.55769	6	-0.71322	-0.60828	-0.93286	-0.49854	-0.20313	-0.82324	"27.3.71"	"RNA.regulation of transcription.SNF7"	NA	NA	NA	NA	7.89432991166795	16.0447375798622	32.4227336892396
"258916_at"	"At3g10670"	0.016307	0.016307	0.071825	0.827017	0.92705	34.291	3.68605	0.35	9.999e-05	0.0482	1.772393	1.719482	2.072347	1.649963	1.515503	4.498974	3.266265	2.713098	3.931549	3.015265	3.012715	65.82425	20.38878	-27.3998	30.49857	0.084669	-23.3059	1.09383	0.658279	0.94447	4	2.169596	1.707642	1.439941	1.975098	1.592285	1.591064	"29.8"	"protein.assembly and cofactor ligation"	NA	NA	NA	NA	11.0433533915841	-12.6123200534166	-7.68461836378862
"258921_at"	"At3g10500"	0.077195	0.077195	0.38917	0.84887	6.56301	40.6124	1.27186	0.0209	9.999e-05	0.3072	-0.46464	-0.15834	-0.2745	0.295349	-0.95532	0.705672	1.061467	0.508017	0.968578	1.418768	0.523554	38.90707	108.9431	50.41933	85.00061	170.988	46.47952	1.213601	1.30992	0.082108	4	-0.50293	0.08606	-0.97705	-0.04606	0.504639	-0.93359	"33.99"	"development.unspecified"	NA	NA	NA	NA	3.05836222016191	37.2561189901257	33.6610558783269
"258925_at"	"At3g10420"	0.036855	0.036855	0.632896	0.955632	1.95891	164.694	6.08606	0.1807	9.999e-05	0.0108	0.006415	-0.10921	0.333415	0.573425	-1.06104	1.180651	1.771625	0.484507	1.344664	1.249869	0.474125	143.6809	265.655	50.05486	183.6095	163.6158	-7.04973	0.604395	2.718596	0.085736	4	0.239583	0.825073	-1.04541	0.427246	0.321777	-1.07666	"35.1"	"not assigned.no ontology"	NA	NA	NA	NA	-2.14279669849971	13.8917427758076	-29.4507020390884
"258927_at"	"At3g10160"	0.03569	0.03569	0.069904	0.610998	5.12628	8.20599	1.74719	0.0378	0.0035	0.2059	0.655613	0.471544	0.778076	0.364807	0.547852	1.827399	1.459312	1.465871	1.609219	1.136286	1.457954	24.66306	-0.44746	-20.1427	10.3752	-22.063	-29.389	0.599077	1.80398	0.020412	5	0.869792	0.545288	0.551758	0.686361	0.184326	0.543945	"25.8"	"C1-metabolism.tetrahydrofolate synthase"	NA	NA	NA	NA	-0.540088452530949	-11.9393739407759	-22.1354994682426
"258944_at"	"At3g10390"	0.073266	0.073266	0.300817	0.814432	11.4148	20.2587	8.3172	0.0038	9.999e-05	0.0033	-2.13356	-2.5271	-2.35604	-2.74774	-1.88721	0.204517	0.213252	0.271384	0.186551	0.103945	0.26928	-24.6395	-21.4208	4.271147	-30.7224	-61.399	-44.2807	0.254319	4.243692	0.02048	1	-2.28971	-2.22937	-1.88159	-2.42236	-3.26611	-1.89282	"26.7"	"misc.oxidases - copper, flavone etc."	NA	NA	NA	NA	-0.775285204728353	-8.78459981321847	-51.2571980567591
"258949_at"	"At3g01370"	0.025012	0.025012	0.142107	0.8659	10.9169	39.0665	7.43106	0.0045	9.999e-05	0.0052	1.271037	1.04617	1.542399	0.788513	1.144897	3.249449	2.037061	2.123473	2.611001	1.464631	2.302768	53.02517	-4.0694	-37.3106	13.38533	-36.3969	-43.9054	1.576929	3.219297	0.506919	5	1.700195	1.026489	1.086426	1.384603	0.550537	1.203369	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	8.44347914948764	-19.6478849183354	-28.100778523569
"258966_at"	"At3g10690"	0.023495	0.023495	0.702202	0.974508	6.08358	295.604	8.1849	0.0253	9.999e-05	0.0036	1.164022	1.001329	1.077555	0.153503	2.016968	2.512462	1.171926	3.821349	1.772774	1.055645	4.28666	-34.252	-69.3321	-53.3555	-58.6444	-75.3737	-40.4524	3.004419	0.736868	0.836607	7	1.329102	0.228882	1.934082	0.826009	0.078125	2.099854	"28.1"	"DNA.synthesis/chromatin structure"	NA	NA	NA	NA	12.176616163559	-29.4407636812019	-9.92221351860101
"258970_at"	"At3g10410"	0.02039	0.02039	0.163929	0.905234	4.9122	71.802	1.69773	0.0415	9.999e-05	0.2145	2.587063	2.450873	2.656331	2.864319	2.036255	6.339583	8.046844	4.2527	6.269172	6.58971	3.956243	49.07197	89.2173	26.93017	58.46278	66.56485	5.112919	0.049731	1.940226	0.49866	4	2.664388	3.008423	2.088379	2.648275	2.720215	1.984131	"29.5.5"	"protein.degradation.serine protease"	NA	NA	NA	NA	-6.97103016906906	-1.11065664729052	-18.1081427700102
"258972_at"	"At3g01920"	0.029187	0.029187	0.263241	0.915523	1.10079	78.6637	7.33927	0.3097	9.999e-05	0.0055	0.734633	0.657498	0.969971	1.049988	0.068237	1.944818	2.41512	0.980895	1.972884	1.775076	1.120628	98.26981	146.2161	24.18234	76.05168	58.40018	-10.0263	0.053524	2.69071	0.881788	4	0.959635	1.272095	-0.02783	0.980306	0.827881	0.164307	"35.1"	"not assigned.no ontology"	NA	NA	NA	NA	14.2454595038205	1.44311704231451	-26.5015402961344
"258979_at"	"At3g09440"	0.061627	0.061627	0.376634	0.875332	7.58151	41.2807	10.0412	0.0141	9.999e-05	0.0015	2.429077	2.723226	2.687256	1.96344	3.077759	6.659214	2.801986	8.371174	6.229688	5.428035	8.515481	-20.4507	-66.5282	-57.9232	-26.8428	-36.2569	-12.8683	0.192797	4.25899	0.05059	7	2.735352	1.48645	3.06543	2.63916	2.44043	3.090088	"20.2.1"	"stress.abiotic.heat"	NA	NA	NA	NA	1.72385617596767	-6.45010056742432	93.720989326856
"258988_at"	"At3g08890"	0.045959	0.045959	0.154038	0.772677	7.81375	22.856	0.49476	0.013	9.999e-05	0.6187	-0.14403	-0.40191	-0.57983	-0.39069	0.151611	0.744266	0.855898	1.163528	0.601418	0.679771	1.06048	-36.0337	-26.4395	14.9989	-43.2881	-35.8997	13.02798	1.008214	1.361975	0.40834	7	-0.42611	-0.22449	0.218506	-0.73356	-0.55688	0.084717	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	-8.85651226270445	-19.1931379372429	-20.5780361678611
"258992_at"	"At3g08930"	0.010028	0.010028	0.019367	0.605512	0.47818	1.30466	10.9482	0.4992	0.2986	0.001	1.199639	1.16984	1.228597	1.184143	1.141479	2.554764	2.091554	2.267578	2.149504	2.468631	2.146233	12.66489	-7.76265	-18.1312	0.1524	15.02154	14.84651	2.114867	2.415621	0.554379	6	1.35319	1.064575	1.181152	1.104004	1.303711	1.101807	"35.1"	"not assigned.no ontology"	NA	NA	NA	NA	-5.35130434322435	-15.8629133649918	18.0285567573201
"259006_at"	"At3g09200"	0.008587	0.008587	0.214717	0.969529	9.25623	245.249	5.89124	0.0078	9.999e-05	0.0121	4.701375	4.580051	4.654378	4.120911	5.146851	28.15716	17.66948	35.39584	22.523	17.13213	35.46178	-20.4507	-50.0803	-37.2469	-36.4866	-51.6885	-23.9349	3.220247	0.295641	0.014208	7	4.81543	4.143188	5.145508	4.493327	4.098633	5.148193	"29.2.1.2.2.80"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.P0"	NA	NA	NA	NA	0.186293078508654	-20.0096884771049	-3.04111948965108
"259008_at"	"At3g09390"	0.017805	0.017805	0.900541	0.984936	0.01694	514.402	8.65694	0.8981	9.999e-05	0.0028	4.270006	4.277479	4.593506	5.154114	3.073608	22.75542	33.54424	9.407993	25.61424	37.7979	7.533551	141.8732	256.5504	47.41211	240.0022	401.7275	47.56596	0.864383	1.062232	2.434127	4	4.508138	5.067993	3.233887	4.678874	5.240234	2.91333	"15.2"	"metal handling.binding, chelation and storage"	NA	NA	NA	NA	-19.9239306406797	12.5632486677899	12.680746381495
"259014_at"	"At3g07320"	0.07125	0.07125	1.845124	0.970579	4.62899	260.701	1.2974	0.0471	9.999e-05	0.3005	0.102254	-0.14488	-0.23771	-1.42743	1.601196	1.014317	0.392167	3.109578	0.709104	0.352479	2.960158	-67.3809	-87.3884	-61.3368	-76.045	-88.0926	-50.2923	1.512564	0.36984	0.147788	7	0.020508	-1.35046	1.636719	-0.49593	-1.50439	1.565674	"26.4.1"	"misc.beta 1,3 glucan hydrolases.glucan endo-1,3-beta-glucosidase"	NA	NA	NA	NA	-4.80515362534724	-30.0904943917927	-10.1201783933885
"259017_at"	"At3g07310"	0.018254	0.018254	0.371746	0.962589	6.74774	201.914	0.23762	0.0194	9.999e-05	0.7912	1.154961	1.003933	1.21167	1.684143	0.342529	2.390789	3.423597	1.348995	2.243658	3.016286	1.191826	77.22744	153.7887	43.19945	88.2538	153.081	34.43604	0.378424	1.13169	1.097994	4	1.257487	1.775513	0.431885	1.165853	1.592773	0.253174	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	-11.650821537515	-6.15407716866691	-11.897165466613
"259019_at"	"At3g07370"	0.024979	0.024979	0.239879	0.920663	12.8042	84.3692	3.03017	0.0025	9.999e-05	0.0766	-1.11582	-0.87245	-0.96281	-0.49713	-1.52246	0.435019	0.662228	0.341037	0.605094	0.758037	0.355293	27.5577	94.18072	52.22972	70.30845	113.3556	25.276	2.701799	0.998852	0.218755	4	-1.20085	-0.5946	-1.552	-0.72477	-0.39966	-1.49292	"29.5.11.4.2"	"protein.degradation.ubiquitin.E3.RING"	NA	NA	NA	NA	4.18019159211465	39.0959935083295	14.467675785379
"259021_at"	"At3g07540"	0.097764	0.097764	0.486651	0.846939	0.74891	39.5677	4.10863	0.3996	9.999e-05	0.0363	-0.68659	-0.80303	-0.39819	-1.55829	-0.27795	0.708864	0.425063	0.796033	0.812269	0.271247	0.854522	-10.9505	-46.6023	-40.0359	-4.94463	-68.2574	-66.6063	0.344089	2.009416	0.187203	5	-0.49642	-1.23425	-0.3291	-0.29997	-1.88232	-0.22681	"35.1.20"	"not assigned.no ontology.formin homology 2 domain-containing protein"	NA	NA	NA	NA	7.3475597117205	14.5874243860599	-36.1866358633897
"259022_at"	"At3g07420"	0.067961	0.067961	0.342487	0.848812	5.01794	40.982	1.44175	0.0396	9.999e-05	0.2656	-2.08681	-2.33811	-1.51115	-2.34784	-2.77838	0.387471	0.229852	0.146466	0.317657	0.167884	0.145048	164.5463	56.93205	-40.6788	119.0014	15.74421	-47.1491	0.705775	1.589786	0.026761	4	-1.36784	-2.12122	-2.77136	-1.65446	-2.57446	-2.7854	"29.1.22"	"protein.aa activation.asparagine-tRNA ligase"	NA	NA	NA	NA	-0.968142777163302	-18.0178645627673	-26.9599568417938
"259033_at"	"At3g09410"	0.105582	0.105582	0.755078	0.893463	6.23528	62.6369	1.76431	0.0238	9.999e-05	0.203	-2.17343	-1.82427	-1.73869	-1.24286	-3.01501	0.238807	0.369675	0.123403	0.375973	0.482951	0.12401	93.5183	199.5673	54.80049	203.179	289.4451	28.45384	1.597828	0.948066	0.01064	4	-2.06608	-1.43567	-3.01855	-1.4113	-1.05005	-3.01147	"10.8.2"	"cell wall.pectin*esterases.acetyl esterase"	NA	NA	NA	NA	0.491884313995605	57.4380147985612	30.6420504497194
"259037_at"	"At3g09350"	0.028148	0.028148	0.146637	0.853746	3.45131	39.7585	4.58825	0.0817	9.999e-05	0.0266	-0.9029	-0.76877	-1.15845	-0.95026	-0.3988	0.46339	0.446218	0.739791	0.433111	0.600264	0.777659	-37.362	-39.6833	-3.70585	-44.3058	-22.8114	38.59354	0.312561	2.625911	0.257817	7	-1.1097	-1.16418	-0.43481	-1.20719	-0.73633	-0.36279	"35.1.3"	"not assigned.no ontology.armadillo/beta-catenin repeat family protein"	NA	NA	NA	NA	5.11874299633275	-6.53423681995727	34.5225876141258
"259039_at"	"At3g09250"	0.004791	0.004791	0.03666	0.90042	1.84736	62.5955	9.29844	0.1929	9.999e-05	0.0021	0.854831	0.814345	1.06779	0.782166	0.653809	2.23129	1.76325	1.503556	1.969326	1.677246	1.646312	48.40081	17.27195	-20.9762	19.62045	1.87895	-14.8315	2.242532	0.79615	1.778603	4	1.157878	0.818237	0.588379	0.977702	0.746094	0.719238	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	9.49455823394673	-11.7404729999238	-4.87758400680561
"259048_at"	"At3g03380"	0.149201	0.149201	0.198085	0.42612	5.36305	2.00148	1.75064	0.0342	0.1676	0.2053	-1.94958	-2.33453	-2.23885	-1.91595	-2.27136	0.282394	0.271086	0.226666	0.158936	0.259044	0.189285	24.58583	19.5969	-4.00441	-16.0333	36.85423	62.98622	1.73947	0.089708	0.449432	3	-1.82422	-1.88318	-2.14136	-2.65348	-1.94873	-2.40137	"29.5.5"	"protein.degradation.serine protease"	NA	NA	NA	NA	-16.4916661519593	-43.7183509564651	-4.4421327549191
"259053_at"	"At3g03320"	0.027212	0.027212	0.289774	0.928452	1.10232	97.8452	5.78571	0.3094	9.999e-05	0.0129	-0.82724	-0.90177	-0.88143	-1.4328	-0.2793	0.629536	0.351732	0.808523	0.468068	0.390082	0.839761	-22.1375	-56.4969	-44.1283	-44.2617	-53.5484	-16.6612	2.230282	0.659891	0.190098	7	-0.66764	-1.50745	-0.30664	-1.09521	-1.35815	-0.25195	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	3.86358829618947	-25.6487317643471	10.9031876542367
"259065_at"	"At3g07520"	0.153381	0.153381	1.192582	0.902009	11.8195	67.2548	0.89914	0.0034	9.999e-05	0.4265	-1.15013	-0.57072	-0.48429	0.048157	-2.14514	0.529136	0.848973	0.203641	0.965742	1.259211	0.250976	159.8376	316.8967	60.44513	284.795	401.7261	30.3879	1.814961	1.246213	0.534046	4	-0.91829	-0.23621	-2.2959	-0.05029	0.33252	-1.99438	"30.1.1"	"signalling.in sugar and nutrient physiology"	NA	NA	NA	NA	23.2443368476878	82.5130023283239	48.3216780745678
"259068_at"	"At3g07560"	0.010188	0.010188	0.271589	0.97142	3.68216	266.52	4.20777	0.073	9.999e-05	0.034	0.96597	1.049316	1.154704	1.505188	0.363037	2.027718	2.837297	1.295523	2.44452	2.839937	1.276806	56.51729	119.0078	39.92561	91.45588	122.4252	16.17567	2.319792	0.006466	0.112158	4	1.019857	1.504517	0.373535	1.289551	1.505859	0.352539	"29.3.5"	"protein.targeting.peroxisomes"	NA	NA	NA	NA	-1.44474470927956	20.555225134856	0.0930463042818561
"259069_at"	"At3g11710"	0.009088	0.009088	0.413432	0.983252	6.83e-05	465.029	4.58765	0.9935	9.999e-05	0.0266	2.608493	2.608154	2.331136	2.053284	3.440552	5.28542	3.922578	10.9409	4.790758	4.391659	10.77371	-51.6912	-64.1476	-25.7849	-55.5329	-59.2373	-8.33061	1.058913	1.553975	0.127266	7	2.402018	1.971802	3.45166	2.260254	2.134766	3.429443	"29.1.6"	"protein.aa activation.lysine-tRNA ligase"	NA	NA	NA	NA	-1.52811925892751	-9.35899133843668	11.9584875049011
"259092_at"	"At3g04870"	0.00723	0.00723	0.06568	0.916126	4.98084	79.6254	5.67555	0.0403	9.999e-05	0.0137	1.960653	1.878988	2.14624	2.007874	1.605347	4.689688	4.260262	2.951653	4.178508	3.796855	3.136531	58.88347	44.33478	-9.15683	33.22068	21.05268	-9.13372	1.53727	1.858398	0.784436	4	2.229492	2.090942	1.561523	2.062988	1.924805	1.64917	"16.1.4.3"	"secondary metabolism.isoprenoids.carotenoids.zeta-carotene desaturase"	NA	NA	NA	NA	6.26354114118429	-10.9000854641076	-10.8774296040948
"259093_at"	"At3g04860"	0.031884	0.031884	0.106053	0.770942	6.45271	22.0167	1.54967	0.0218	9.999e-05	0.2426	0.059258	-0.13593	-0.02157	0.249207	-0.34265	1.045453	1.347968	0.802659	0.92835	1.047991	0.77477	30.24861	67.93768	28.93626	19.8226	35.26485	12.8876	0.59011	1.959872	0.160226	4	0.064128	0.430786	-0.31714	-0.10726	0.067627	-0.36816	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	-3.47457637676772	-11.201173079995	-22.2540149321052
